,gender,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,Scalable2,FairDEN2,FairSC_normalized2,FairSC2,Fairlet_MCF Fairlet2,Scalable3,FairDEN3,FairSC_normalized3,FairSC3,Fairlet_MCF Fairlet3,Scalable4,FairDEN4,FairSC_normalized4,FairSC4,Fairlet_MCF Fairlet4,Scalable5,FairDEN5,FairSC_normalized5,FairSC5,Fairlet_MCF Fairlet5,Scalable6,FairDEN6,FairSC_normalized6,FairSC6,Fairlet_MCF Fairlet6,Scalable7,FairDEN7,FairSC_normalized7,FairSC7,Fairlet_MCF Fairlet7,Scalable8,FairDEN8,FairSC_normalized8,FairSC8,Fairlet_MCF Fairlet8,Scalable9,FairDEN9,FairSC_normalized9,FairSC9,Fairlet_MCF Fairlet9,Scalable10,FairDEN10,FairSC_normalized10,FairSC10,Fairlet_MCF Fairlet10
36711,1,33,180656,3,0,40,0,-1,1,1,0,1,0,0,0,0,1,2,2,1,2,2,2,2,4,2,2,0,3,2,0,0,0,3,2,1,2,3,4,7,3,0,6,1,7,0,1,2,6,3,0,3,0
24978,0,24,176321,10,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,0,2,2,2,1,3,0,2,4,4,4,0,3,1,4,3,3,3,1,7,7,6,7,8,3,7,2,8,7,8,1,0
41611,1,51,165278,11,0,46,1,-1,0,0,0,1,0,2,0,2,1,2,0,1,1,0,2,1,1,1,3,4,0,5,0,4,0,4,6,4,0,3,1,5,4,2,7,0,5,2,5,5,9,1,0,5,0
16071,1,20,369678,9,0,43,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,2,2,2,1,2,2,0,5,1,2,0,0,5,0,6,2,3,0,1,3,0,6,4,0,0,1,2,3,2,4,3,6
46269,1,17,181015,6,0,15,0,-1,1,0,0,1,0,0,0,0,2,2,3,1,2,1,2,2,1,2,2,0,1,5,2,0,0,3,6,5,1,3,4,5,0,3,6,3,5,0,8,2,2,1,5,4,0
34868,1,38,77792,9,0,56,0,-1,1,0,0,1,0,1,0,2,1,2,1,1,1,0,2,0,1,1,4,0,2,5,3,1,0,1,6,0,2,3,2,5,2,0,6,6,2,1,6,2,0,9,3,7,0
19361,1,44,191712,14,0,55,1,-1,0,0,1,0,0,2,0,1,0,2,2,1,3,3,2,3,1,0,0,0,4,5,1,5,0,2,6,3,5,3,7,5,1,1,6,2,5,6,0,2,5,1,2,2,0
4448,0,19,246226,9,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,2,2,2,2,1,1,0,5,1,4,4,0,5,0,6,2,3,3,1,3,7,6,7,0,3,7,2,8,2,8,3,0
45145,1,55,210318,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,2,0,0,1,2,2,4,2,1,3,0,0,4,0,4,0,6,1,1,0,3,1,3,4,2,6,0,4,2,5,2,1,0,0,5,6
40921,0,41,229472,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,2,2,0,0,0,2,4,2,4,3,0,5,4,4,4,0,6,1,4,3,3,2,3,7,4,6,0,4,3,1,2,0,0,4,3,0
40789,1,45,137946,13,0,50,0,-1,0,0,1,0,0,1,1,1,0,2,1,0,3,3,2,3,1,0,0,0,4,5,1,5,0,2,6,3,5,3,7,5,1,1,6,2,5,6,0,2,5,1,2,2,6
40924,1,76,161182,10,0,20,0,-1,1,1,0,1,0,2,0,2,1,2,0,1,1,2,0,1,3,1,3,3,0,2,0,4,5,4,5,1,0,6,1,7,4,2,5,5,7,2,1,7,1,3,0,5,9
12783,1,54,133050,10,0,41,0,-1,1,0,0,1,0,1,1,2,1,2,0,0,1,0,2,0,2,1,3,0,0,4,0,4,0,4,0,1,0,3,1,1,4,2,6,5,8,2,5,2,9,7,0,5,6
36130,0,43,175133,10,0,35,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,2,4,3,0,2,1,4,4,0,6,0,4,3,3,1,1,7,4,6,0,0,7,1,2,9,2,9,0,0
18786,1,52,144361,11,0,40,1,-1,0,0,0,1,0,1,1,2,1,2,0,0,1,0,2,1,1,1,3,0,0,5,0,4,0,4,0,4,0,3,1,5,4,2,6,5,5,2,5,2,9,1,0,5,0
4538,0,33,264936,9,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,2,2,4,2,4,3,0,5,4,4,1,0,5,1,6,2,3,3,1,3,0,6,7,8,3,1,2,8,7,4,3,0
26178,1,41,222596,13,15024,45,1,-1,0,1,1,0,0,2,2,2,1,2,2,3,0,0,2,3,3,4,3,0,4,0,4,1,0,2,4,4,2,3,7,4,7,0,6,2,1,3,1,2,5,5,4,3,6
4613,0,36,130926,13,3674,40,0,-1,0,1,1,1,0,1,0,2,1,2,1,1,0,0,2,3,4,4,3,0,4,2,4,1,0,2,2,6,6,3,7,0,5,6,2,2,2,5,3,8,4,9,6,9,6
44385,1,19,143404,9,0,30,0,-1,1,0,0,1,0,0,1,0,2,2,3,0,2,1,2,2,1,2,2,0,1,5,2,0,0,3,6,5,1,3,6,5,0,3,6,3,5,8,8,2,2,1,5,4,6
12200,1,46,265554,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,2,0,0,0,2,2,4,2,1,3,0,5,4,0,0,0,6,1,1,2,3,0,3,3,0,6,8,4,3,1,5,1,0,4,3,0
35803,1,43,153132,10,0,40,1,-1,1,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,1,3,0,2,4,3,4,0,6,1,4,0,3,1,1,4,2,6,0,8,8,5,2,9,7,3,8,0
24551,0,17,145258,7,0,25,0,-1,1,0,0,1,0,0,1,2,1,2,3,0,0,2,2,2,1,3,1,0,1,5,5,2,0,3,6,2,4,3,4,5,6,5,6,3,5,4,2,2,2,1,7,6,0
33222,0,19,208630,9,0,30,0,-1,1,0,0,1,0,0,1,2,1,2,3,0,0,2,2,2,2,3,1,0,1,1,5,2,0,5,0,2,4,3,3,1,6,5,6,7,0,4,2,2,8,2,7,6,0
3994,1,37,295949,9,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,2,2,4,2,2,2,0,5,1,4,0,0,5,0,6,2,3,0,1,3,0,6,8,0,0,1,2,3,7,4,3,0
43435,0,21,88373,9,0,16,0,-1,0,0,0,1,0,1,0,2,1,2,3,1,0,2,2,2,1,3,1,0,1,5,5,2,0,3,6,2,4,2,6,5,6,5,6,3,5,4,2,2,2,1,7,6,0
35356,0,62,117292,14,8614,45,1,-1,0,1,1,1,0,2,2,2,1,2,0,2,0,0,2,1,3,4,3,0,0,0,4,1,0,2,4,6,6,3,7,4,5,6,6,2,6,5,3,2,5,4,6,9,0
2213,1,60,131852,3,0,30,1,-1,1,1,0,1,0,1,0,0,1,2,0,3,1,2,3,0,3,1,3,0,0,0,0,4,3,4,5,1,0,4,5,2,4,2,3,5,1,2,1,4,6,5,0,5,7
1114,0,34,290763,9,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,2,2,4,2,4,3,0,5,4,4,1,0,5,1,6,2,3,0,1,3,0,6,7,8,3,1,2,3,7,4,3,6
15621,1,25,267284,9,0,40,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,1,2,2,2,2,2,0,5,4,2,0,0,5,1,6,2,3,3,1,3,0,6,7,8,0,4,2,8,7,4,3,0
19185,0,18,308889,7,0,20,0,-1,1,1,0,1,0,0,0,2,1,2,3,1,0,2,2,2,4,3,1,4,1,2,5,2,0,5,2,2,4,3,4,7,6,5,7,7,7,4,2,5,2,3,7,6,0
3593,0,59,154236,9,7688,40,1,-1,1,1,0,1,0,2,0,2,1,2,0,3,0,0,2,0,3,4,3,0,0,0,4,4,4,4,4,4,3,3,1,2,7,4,6,5,1,7,1,2,1,5,9,0,8
44571,1,69,108196,13,0,25,0,-1,0,1,1,0,0,2,0,2,1,2,0,3,0,2,2,1,3,1,3,0,0,0,0,4,0,4,4,1,0,3,1,2,4,2,6,5,1,2,1,2,9,5,0,5,0
40802,1,42,339814,13,0,40,1,-1,0,0,1,0,0,2,0,1,0,2,2,1,3,3,2,1,1,0,0,0,5,5,1,5,0,0,6,3,5,3,0,0,3,1,7,4,2,6,1,2,3,9,4,3,6
38643,1,41,153095,9,0,50,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,1,1,3,0,2,1,3,1,0,1,0,0,2,3,2,5,2,0,6,6,5,1,6,2,0,2,3,7,0
16379,1,25,31350,9,0,60,0,-1,0,1,0,1,0,1,0,2,1,2,1,3,1,0,2,0,3,1,4,0,2,0,3,3,0,1,5,0,2,3,6,2,2,0,6,6,1,8,6,2,7,5,3,7,6
40022,1,28,147560,10,0,40,0,-1,0,0,0,1,0,0,1,0,2,2,1,0,2,1,2,2,2,2,4,0,2,4,2,3,0,3,1,5,1,3,6,1,0,3,6,1,8,8,4,2,7,7,3,8,6
4222,1,27,233724,9,0,38,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,1,2,2,2,2,2,0,5,4,2,0,0,5,1,5,2,3,3,1,0,0,6,7,8,0,4,2,8,7,4,8,0
6965,1,24,191954,4,0,50,0,-1,1,1,0,1,0,0,0,0,2,2,2,1,2,2,2,2,3,2,2,0,3,2,2,0,0,3,5,6,2,3,4,7,3,0,6,7,7,0,1,2,8,3,4,3,0
12781,0,19,209826,10,0,15,0,-1,1,0,0,1,0,0,1,2,1,2,3,0,0,2,2,2,1,3,1,4,1,5,5,2,0,5,0,2,4,3,3,5,6,5,7,3,5,4,2,5,2,1,7,6,0
29335,0,22,32616,10,0,30,0,-1,0,0,0,1,0,1,0,2,1,2,1,1,0,2,2,0,1,3,1,0,2,5,5,2,0,3,6,2,4,3,6,5,6,7,6,3,2,4,7,2,7,9,7,6,0
12512,1,46,122026,13,0,44,1,-1,0,0,1,0,0,1,1,1,0,2,1,0,3,3,2,1,1,0,0,0,4,5,1,5,0,2,0,3,5,3,7,5,1,1,6,2,5,6,0,2,5,1,2,2,6
36345,1,36,77953,9,0,40,0,-1,1,0,0,1,0,1,1,0,1,2,1,0,1,0,2,0,2,1,4,0,2,4,3,3,0,3,1,5,1,3,6,3,0,3,6,3,4,8,8,2,7,0,3,4,0
37049,0,22,197050,9,0,20,0,-1,1,0,0,1,0,0,1,2,1,2,3,0,0,2,2,2,2,3,1,0,1,1,5,2,0,3,0,2,4,3,3,1,6,5,6,3,0,4,2,2,2,2,7,6,0
40590,1,57,197369,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,2,0,0,1,2,2,4,2,1,3,0,0,4,0,4,0,4,1,1,0,3,1,3,4,2,6,5,4,2,5,2,1,0,0,5,6
13511,1,38,191103,15,0,99,1,-1,0,1,1,0,0,2,2,1,1,2,2,2,3,0,2,3,0,0,3,0,4,3,3,1,0,1,3,0,2,3,7,6,2,0,7,6,3,1,6,2,0,8,1,7,0
44611,1,74,322789,6,0,40,0,-1,1,1,0,1,0,2,2,0,1,2,0,2,1,2,2,4,3,1,3,0,0,0,0,4,4,6,4,1,0,3,5,4,4,2,6,8,6,2,1,2,6,4,0,5,6
20984,1,43,154076,10,0,40,1,-1,1,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,1,3,0,2,4,3,4,0,6,1,4,0,3,1,1,4,2,6,0,8,8,5,2,9,7,3,8,0
27823,1,21,214387,10,0,64,0,-1,1,1,1,1,0,0,0,1,1,2,2,1,1,0,2,2,4,1,3,0,3,2,3,1,0,1,2,0,2,3,2,7,2,0,6,6,7,1,6,2,0,3,1,7,6
3104,1,28,206351,10,0,40,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,1,2,2,2,2,2,0,2,4,2,3,0,3,1,5,1,3,3,1,0,3,6,7,8,8,4,2,8,7,3,8,0
27479,1,41,106679,14,27828,50,1,-1,0,1,1,0,0,1,2,2,1,2,1,2,0,0,2,3,0,4,3,0,4,3,4,1,0,2,3,4,2,3,7,6,7,0,6,2,3,3,1,2,5,6,4,3,6
44559,0,23,224632,13,0,38,0,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,3,2,4,3,0,4,1,4,1,0,0,0,6,6,3,3,1,5,6,6,2,0,5,3,2,4,2,6,9,0
2360,1,34,158420,13,0,70,0,-1,0,1,1,0,0,1,0,1,0,2,2,1,3,3,2,3,3,0,0,0,4,2,1,1,0,1,5,0,2,3,7,7,2,0,6,6,7,1,6,2,0,3,1,7,0
28603,0,38,200904,13,0,30,1,-1,0,1,0,1,0,1,0,2,1,2,1,1,0,0,2,1,4,4,3,0,4,2,4,1,0,0,2,6,6,2,7,0,5,6,6,2,2,5,3,2,4,9,6,9,5
37117,0,54,64421,10,0,40,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,4,3,0,0,1,4,4,0,4,0,4,3,3,1,1,7,4,6,5,0,7,1,2,9,2,9,0,0
19770,1,34,87209,14,0,60,0,-1,0,1,1,0,0,1,0,1,0,2,1,1,3,3,2,3,4,0,0,0,4,2,1,5,0,2,2,3,5,3,7,0,1,1,6,6,2,1,0,2,4,9,1,2,6
7217,1,30,121308,10,0,40,0,-1,0,0,0,1,0,1,1,0,2,1,1,0,0,1,2,0,2,1,4,0,2,4,3,3,1,3,1,5,1,3,6,1,0,3,1,3,8,8,8,3,7,7,3,4,3
32570,1,44,138634,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,1,3,0,2,4,3,4,0,6,1,4,0,3,1,1,4,2,6,0,8,8,5,2,9,7,3,8,0
10608,0,18,186909,10,0,16,0,-1,1,0,0,1,0,0,1,2,1,2,3,0,0,2,2,2,1,3,1,0,1,5,5,2,0,3,0,2,4,3,3,5,6,5,6,3,5,4,2,2,2,1,7,6,0
6920,1,29,224858,10,0,45,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,0,1,2,2,2,2,2,0,5,1,3,1,0,5,0,5,2,3,3,1,0,0,6,7,0,8,4,2,8,2,3,8,0
24784,1,45,359808,12,0,40,0,-1,1,1,0,0,0,2,0,1,0,2,2,1,3,2,2,4,4,0,3,0,5,2,1,0,0,0,2,6,2,0,0,0,3,0,7,4,2,0,1,2,3,9,4,3,2
13558,1,39,403489,7,0,40,0,-1,1,1,0,1,0,2,0,0,1,2,2,1,2,2,2,4,3,2,2,0,5,2,2,0,0,5,5,6,2,3,0,7,3,0,6,4,7,0,1,2,3,3,4,3,6
19263,1,33,35309,13,0,40,0,-1,0,0,1,0,0,1,1,1,0,2,1,0,3,3,2,3,1,0,0,0,4,5,1,5,0,2,0,3,5,3,6,5,1,1,6,2,5,6,0,2,4,1,2,2,6
12792,1,69,203072,16,0,50,1,-1,0,1,1,0,0,2,2,1,0,2,0,3,3,3,2,1,3,0,0,0,4,0,1,5,0,2,4,3,5,3,7,4,1,1,6,2,1,6,0,2,5,5,2,2,0
40424,1,65,226215,13,0,40,0,-1,0,1,1,0,0,2,0,1,0,2,0,1,3,3,2,1,4,0,0,0,0,2,1,5,0,4,2,3,5,3,1,0,1,1,6,8,2,6,0,2,1,9,2,2,6
25512,1,22,424494,10,0,25,0,-1,1,1,0,1,0,0,0,0,2,2,3,1,2,2,2,4,4,2,2,0,5,2,2,0,0,5,2,6,2,2,0,0,3,0,6,4,2,0,1,2,3,9,4,3,0
47367,1,27,365745,6,0,20,0,-1,1,1,0,1,0,0,0,0,2,2,3,3,2,2,2,4,3,2,2,4,1,0,2,0,0,5,5,6,1,0,4,2,3,3,7,7,1,0,1,5,2,5,5,4,0
23607,0,67,192670,9,0,20,0,-1,1,1,0,1,0,2,0,2,1,2,0,1,0,0,2,4,4,1,3,0,0,2,4,4,0,4,2,4,3,3,1,7,7,4,6,5,7,7,1,2,1,3,9,0,0
31203,0,27,91501,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,2,1,3,0,2,4,4,4,0,3,1,4,3,3,6,3,7,7,6,3,4,3,7,2,7,0,8,1,6
35750,0,48,117310,9,0,20,0,-1,1,1,0,1,0,1,0,2,1,2,1,1,0,0,2,0,4,1,3,0,0,2,0,4,0,4,2,4,2,3,1,7,7,4,6,5,7,7,1,2,9,3,9,0,0
20969,0,26,265230,13,0,40,0,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,3,2,4,3,0,4,1,4,1,0,0,0,6,6,3,3,1,5,6,6,2,0,5,3,2,3,2,6,9,6
17134,1,21,257781,10,0,30,0,-1,1,0,0,1,0,0,1,0,2,2,3,0,2,1,2,2,1,2,2,0,1,5,2,0,0,5,0,5,1,3,3,5,0,3,7,7,5,0,8,5,8,1,5,4,0
7339,1,42,383493,14,0,50,1,-1,0,1,1,0,0,2,0,1,0,2,2,1,3,3,2,3,4,0,0,0,5,2,1,5,0,0,2,6,2,3,0,7,3,0,2,4,7,0,1,8,3,3,4,3,0
37108,1,38,175268,13,0,50,0,-1,0,0,1,0,0,1,1,1,0,2,2,0,3,3,2,3,1,0,0,0,4,1,1,5,0,2,0,3,5,3,7,5,1,1,6,2,5,6,0,2,4,2,2,2,0
46291,0,52,295826,14,0,50,0,-1,0,1,0,1,0,2,0,2,1,2,0,1,0,0,2,1,4,4,3,0,4,2,4,1,0,2,2,6,6,3,7,0,5,6,2,8,2,5,3,2,5,9,6,9,6
14960,1,70,336007,3,0,20,0,-1,1,1,0,1,0,2,2,0,1,2,0,2,1,2,3,4,0,1,3,3,0,3,0,4,5,6,4,1,0,6,5,4,4,2,5,5,6,2,1,7,6,4,0,5,9
25648,1,49,31478,4,0,99,0,-1,1,1,1,1,0,1,2,1,1,2,1,2,1,0,2,0,0,1,3,0,3,3,3,1,0,1,3,0,2,3,2,6,2,0,6,6,3,1,6,2,0,6,1,7,6
47169,1,38,98080,10,0,40,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,1,4,0,2,4,3,3,0,3,1,4,1,3,6,1,0,3,6,1,8,8,8,2,7,7,3,4,6
23352,1,59,98350,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,0,0,1,0,2,0,2,1,3,0,0,4,0,4,4,4,1,1,0,3,1,1,4,2,6,5,8,2,5,2,9,7,0,5,6
38805,1,23,181820,13,0,40,0,-1,0,0,1,0,0,0,1,1,0,2,2,0,3,3,2,3,2,0,0,0,4,1,1,5,0,0,0,3,5,3,3,1,1,1,6,2,0,6,0,2,4,2,2,2,6
27580,1,46,328216,15,0,45,1,-1,0,1,1,0,0,2,0,1,0,2,2,1,3,3,2,1,4,0,0,0,4,2,1,5,0,0,2,3,5,3,7,7,1,1,6,2,7,6,0,2,3,3,2,2,0
18670,1,54,143804,6,0,40,0,-1,1,0,0,1,0,1,0,0,1,2,0,1,1,2,2,0,1,1,3,0,0,5,0,4,0,6,6,1,0,3,5,5,4,2,6,5,2,2,1,2,6,9,0,5,0
5537,1,33,342458,12,0,56,0,-1,1,1,1,0,0,2,0,1,0,2,2,1,3,3,0,3,4,0,0,4,5,2,1,1,0,0,2,6,2,0,0,0,3,0,7,4,7,1,1,2,3,3,4,3,2
25082,1,36,31438,9,0,43,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,1,4,0,2,4,3,3,0,3,0,5,1,3,6,1,0,3,6,3,8,8,8,2,7,7,3,4,6
1162,1,33,114691,13,0,60,1,-1,0,0,1,0,0,1,0,1,0,2,1,1,3,3,2,3,1,0,0,0,4,5,1,5,0,1,6,0,5,3,7,0,2,1,6,6,2,1,6,2,4,9,1,7,0
19286,0,22,201268,13,0,15,0,-1,0,1,0,1,0,0,0,2,1,2,3,3,0,2,2,2,3,3,1,0,1,0,5,2,0,0,5,2,4,3,3,2,6,5,6,2,1,4,2,2,2,5,7,6,6
47144,0,48,121179,10,0,52,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,1,4,3,0,0,5,4,4,0,1,6,4,3,3,1,5,7,4,6,6,5,7,1,2,0,1,9,0,6
28244,0,43,38537,10,0,38,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,2,4,3,0,2,1,4,4,0,4,0,4,3,3,6,1,7,4,6,3,0,7,1,2,9,2,9,0,0
10783,1,29,87905,9,10520,40,1,-1,1,1,1,1,0,1,2,2,1,2,1,3,0,0,2,0,3,4,3,0,2,0,4,1,0,3,4,4,2,3,6,4,7,0,6,3,1,3,6,2,7,5,3,7,0
10427,1,27,94064,11,0,40,0,-1,0,0,0,1,0,1,1,0,2,2,1,0,2,1,2,0,1,2,4,0,2,1,2,3,0,3,0,5,1,3,6,1,0,3,6,3,0,8,8,2,7,2,3,4,0
13363,0,25,203871,11,0,40,1,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,2,2,4,3,0,2,1,4,1,0,0,0,6,2,3,3,1,5,7,6,7,0,3,7,2,8,2,8,1,0
4672,1,32,164243,9,0,60,1,-1,1,0,1,1,0,1,1,2,1,2,2,0,1,0,2,2,1,1,3,0,3,5,3,1,0,1,0,0,2,3,2,5,2,0,6,6,5,1,6,2,0,1,1,7,6
3519,1,30,221043,9,0,35,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,1,2,2,2,2,2,0,2,1,2,0,0,5,0,5,2,3,3,1,0,0,6,1,0,8,4,2,8,2,3,8,0
40163,1,35,302149,10,0,40,1,-1,1,0,0,1,0,0,1,2,2,2,2,0,2,2,2,4,2,2,2,0,5,1,2,0,0,5,0,6,2,3,0,1,3,0,6,4,8,0,1,2,3,7,4,3,0
11732,0,25,163396,10,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,0,2,2,2,1,3,0,2,4,4,4,0,3,1,4,3,3,3,1,7,7,6,1,8,3,7,2,8,7,8,1,0
14401,1,19,220901,10,0,30,0,-1,1,0,0,1,0,0,1,0,2,2,3,0,2,1,2,2,1,2,2,0,1,1,2,0,0,5,0,5,1,3,3,1,0,3,6,7,0,0,8,2,2,2,5,4,0
26792,0,17,108273,6,0,12,0,-1,1,0,0,1,0,0,0,2,1,2,3,1,0,2,2,2,4,3,1,0,1,2,5,2,0,3,2,2,4,3,4,0,6,5,6,3,2,4,2,2,2,9,7,6,6
5488,0,26,288592,9,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,2,2,2,2,2,3,0,5,4,4,1,0,5,1,6,2,3,3,1,3,0,6,7,8,3,1,2,8,7,8,3,0
17901,0,22,51362,13,0,16,0,-1,0,1,0,1,0,1,0,2,1,2,3,3,0,2,2,2,3,3,1,0,1,0,5,2,0,3,5,2,4,2,6,2,6,5,6,3,1,4,2,3,2,5,7,6,5
21501,1,48,233511,9,0,50,1,-1,1,0,0,1,0,2,0,2,1,2,0,1,1,0,2,4,1,1,3,0,0,5,3,1,0,6,6,0,2,3,2,0,2,0,6,8,2,1,6,2,0,9,4,7,0
15832,1,43,155106,13,0,53,0,-1,0,0,1,0,0,1,1,1,0,2,1,0,3,3,2,3,1,0,0,0,4,5,1,5,0,2,6,3,5,3,7,5,1,1,6,2,5,6,0,2,5,1,2,2,6
21743,1,45,208802,15,25236,36,1,-1,0,1,1,0,0,2,2,2,1,1,0,2,0,0,2,1,0,4,3,2,4,3,4,1,1,2,3,4,2,5,7,6,7,0,4,2,3,3,1,6,5,6,4,3,3
43627,1,53,164195,10,4386,40,1,-1,1,1,1,1,0,2,0,2,1,2,0,1,1,0,2,1,4,1,3,0,0,2,0,4,0,4,2,4,0,3,1,7,4,2,6,5,7,2,5,2,1,3,0,5,6
33618,1,37,112497,13,4934,50,1,-1,0,1,1,0,0,1,0,1,0,2,1,3,3,3,2,3,3,0,0,0,4,0,4,5,1,2,5,3,5,3,7,2,1,1,6,2,1,6,0,2,4,5,2,2,6
36351,1,38,143909,12,0,40,1,-1,0,0,1,0,0,1,1,1,0,2,1,0,3,3,2,3,2,0,0,0,4,1,1,5,0,2,0,3,5,3,7,1,1,1,6,2,0,6,0,2,4,2,2,2,6
26053,0,25,276249,14,0,40,0,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,3,1,4,3,0,4,5,4,1,0,0,6,6,6,3,3,5,5,6,6,2,5,5,3,2,3,1,6,9,0
31689,1,18,218889,5,0,35,0,-1,1,1,0,1,0,0,0,0,2,2,3,1,2,1,2,2,4,2,2,0,3,2,2,0,0,5,2,5,1,3,4,7,0,3,6,7,7,0,8,2,8,3,5,4,0
33674,1,34,158688,10,0,45,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,1,4,0,2,1,3,3,0,3,0,5,2,3,6,1,0,0,6,1,0,8,4,2,0,2,3,8,6
36619,0,46,132919,9,0,12,1,-1,1,1,0,1,0,1,0,2,1,2,3,1,0,0,2,0,4,1,3,0,1,2,0,4,0,4,2,4,2,3,1,7,7,4,6,3,7,7,1,2,2,3,9,0,6
40364,1,50,224207,13,0,40,1,-1,0,0,1,0,0,2,1,1,0,2,0,0,3,3,2,1,1,0,0,0,4,5,1,5,0,2,6,3,5,3,7,5,1,1,6,2,5,6,0,2,5,1,2,2,6
25035,1,36,203836,10,0,50,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,1,0,2,3,2,1,3,0,2,1,3,1,0,1,0,0,2,3,2,1,2,0,6,6,0,1,6,2,0,2,3,7,0
24598,1,25,259299,10,3103,50,1,-1,1,1,0,1,0,0,0,2,2,2,2,1,0,2,2,2,4,4,2,0,5,2,3,1,0,5,2,6,2,3,3,7,3,0,6,7,7,1,6,2,8,3,4,7,0
32620,1,30,169269,7,0,38,0,-1,1,0,0,1,0,0,1,0,2,2,1,0,2,1,2,2,1,2,2,0,2,5,2,0,0,3,6,5,1,3,4,5,0,3,6,1,5,8,1,2,7,1,3,4,0
38336,1,37,175185,7,0,40,0,-1,1,0,0,1,0,1,0,0,1,2,1,1,1,2,2,0,1,1,2,0,2,5,2,0,0,6,6,5,2,3,4,5,0,0,6,1,5,8,1,2,7,1,3,8,0
22332,1,40,48087,9,7298,45,1,-1,0,1,1,1,0,1,0,2,1,2,1,3,0,0,2,0,3,4,3,0,2,0,4,1,0,3,5,4,2,3,6,2,7,0,6,3,1,3,6,2,9,5,3,7,0
39122,1,32,228873,7,7298,60,1,-1,1,1,1,1,0,0,2,2,1,2,2,2,0,0,2,2,0,1,3,0,3,0,3,1,0,1,4,0,2,3,2,4,2,0,6,6,6,1,6,2,0,4,1,7,0
850,0,61,99784,14,0,40,1,-1,0,0,1,1,0,1,0,2,1,2,0,1,0,0,2,1,1,4,3,0,0,5,4,1,0,4,6,6,6,3,1,5,5,6,5,2,2,5,3,2,5,9,6,9,6
17079,0,36,272090,13,0,45,0,-1,0,0,0,1,0,0,1,2,1,2,2,1,0,0,2,3,1,4,3,0,4,5,4,1,0,0,6,6,6,3,7,5,5,6,6,2,5,5,3,2,3,1,6,9,6
33943,1,22,208946,12,0,30,0,-1,0,0,0,1,0,0,0,2,2,2,3,1,2,1,2,2,4,2,2,0,1,2,2,0,0,0,2,5,1,3,3,0,0,3,6,7,2,0,8,2,2,9,5,4,6
17758,0,29,163003,13,2202,40,0,-1,0,0,1,1,0,0,1,2,1,2,1,0,0,0,2,3,1,4,3,0,4,5,4,1,1,0,6,6,6,3,7,5,5,6,1,2,5,5,3,3,4,1,6,9,1
43548,0,61,149648,7,0,40,0,-1,1,0,0,1,0,2,0,2,1,2,0,1,1,0,2,0,1,1,3,0,0,5,0,4,4,4,6,4,3,3,5,0,7,4,6,5,2,7,1,2,6,9,9,0,8
41866,1,38,298539,9,0,50,0,-1,1,0,0,1,0,2,0,2,1,2,2,1,0,2,2,4,4,4,3,0,5,2,4,1,0,5,2,6,2,3,0,0,3,0,6,8,2,1,1,2,3,9,4,3,0
